LocationID,Zone,ZCTA_IDs,intersection_shares,medincome,total_pop1,fpl_100,fpl_100to150,median_rent,total_hholds1,hholds_snap,over16total_industry1,ag_industry,construct_industry,transpo_and_utilities_industry,total_commute1,drove_commute,pubtrans_bus_commute,pubtrans_subway_commute,pubtrans_railroad_commute,pubtrans_ferry_commute,taxi_commute,bicycle_commute,walked_commute,workhome_commute,unemployed,under19_noinsurance,age19_34_noinsurance,age35_64_noinsurance,age65plus_noinsurance,hisplat_raceethnic,nonhispLat_white_raceethnic,nonhispLat_black_raceethnic,nonhispLat_amerindian_raceethnic,nonhispLat_asian_raceethnic,age65_plus,fpl_150,not_insured,no_vehicles,time_to_work,median_age,park_coverage,beach_coverage,park_area,beach_area
1.0,Newark Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,Jamaica Bay,11693,0.001107844496925201,60569.0,12944.0,1831.0,1077.0,1059.0,4817.0,22.28,6187.0,0.0,9.92,7.76,6082.0,54.65,13.66,26.13,0.61,0.0,0.0,0.21,1.3,3.04,4.98,136.0,261.0,373.0,29.0,29.450000000000003,44.59,18.36,0.0,4.41,264.0,22.47,6.17,30.97,50.81,41.1,0.4335287327809965,0.0,2.109698377515741e-05,0.0
3.0,Allerton/Pelham Gardens,"10469, 10475, 10461","0.9998333604420572, 1.6825835782361024e-08, 0.00016662273209890275",65398.188392264594,72381.40376714231,10893.610558771792,5640.849905858973,1412.9999960583475,22298.60681201199,19.68961560110438,32802.89041282399,0.090022878349644,6.010061746938572,9.09985241679787,31897.9323957094,47.62934783435277,11.679637542702222,30.820544457660585,1.679939379629667,0.0,1.0299862686703218,0.2100343145383657,4.230342058231941,1.9400812047734608,8.49994164670128,301.98810314073177,1411.0149816132664,2254.925519866602,173.98673061493776,28.972195120842763,10.042365525758166,52.84481482032029,0.1999919907959181,6.120642828213616,1665.918777449289,22.84010864424077,5.720129258803512,33.45038788908605,43.53963629559507,40.29978273003228,0.0,0.0,0.0,0.0
4.0,Alphabet City,"10009, 10002","0.9949454436667512, 0.001958225558089053",63649.938952985525,58333.60034063871,13722.286791780996,3533.265889072727,1721.1362873412477,29773.268396062034,18.11098662832304,31817.05602068533,0.1500752508475943,1.7908026757076727,3.173411371757609,30829.72575322892,5.149556857644477,10.588436453086342,50.40831103500702,0.9502759197745124,0.0007274248600783,1.9282692305053304,5.8077926418039,18.865727427147213,5.770250836158647,4.22604515142341,58.38879604590397,1407.9096989828863,1216.8244151463734,67.27842813609897,23.79617056950273,51.49585283150373,7.809071906213003,0.0713545152566977,14.139005027243988,1395.5635450839532,29.57030100796464,4.712006689269182,80.57729933221664,29.97105351186632,37.01831103958128,7.57210878643479,0.0,8.471065467160033e-06,0.0
5.0,Arden Heights,10312,1.0,97407.0,61392.0,3602.0,2937.0,1280.0,21318.0,3.73,28106.0,0.0399999999999999,6.85,7.23,27715.0,73.34,16.16,2.89,1.17,1.97,0.0,0.0199999999999999,0.99,2.92,4.75,199.0,375.0,582.0,151.0,11.34,81.18,0.84,0.15,5.32,1934.0,10.65,2.13,6.31,44.540000000000006,41.6,12.77541388155612,0.0,6.361613022032904e-05,0.0
6.0,Arrochar/Fort Wadsworth,"10304, 10305","0.157384885540207, 0.818183024430534",75752.59099331113,42473.91895482927,5723.743770184227,2938.817224014937,1286.0493882144058,14570.934993628556,14.849679174565177,18444.740820743624,0.0952722661425911,7.116897425428719,7.519349936285549,18116.20093035785,55.85049388214406,26.205251159856733,6.769257073572716,0.7387631914286586,4.0074715015691735,0.0687420851428048,0.5934276064285059,2.7685014784289943,2.50058674485689,6.155880117285334,201.36471068564623,759.865765999939,862.5407341427133,135.50738720004884,17.142942161853867,56.66959056772397,10.008733622848773,0.0312368085713413,14.180253275430244,754.5880117285335,20.419641193140485,4.621781340856524,20.09761501442313,44.05308146828543,39.03752638285732,2.3002221627385486,0.6188135042578513,1.3949949975694576e-05,3.7528624706423535e-06
7.0,Astoria,"11102, 11101, 11106, 11103, 11377, 11105","0.03292673700562931, 0.06004390864496911, 0.3683493440728031, 0.4844842774522964, 0.05248023491903502, 0.0017154979052638989",71350.11932713987,41665.958901095015,4974.859437373485,3810.2688611640015,1697.5555071610588,17673.070705858947,10.035678046252253,24336.129219182483,0.0779151648851065,4.903860076939178,6.376037363962433,23471.148456613988,15.48614661765234,3.4721388431211277,67.31149763656013,0.916255984069594,0.1313835361425984,0.6124261808973087,1.4849005839324496,6.627599052134753,3.2339095750754057,5.574604227444701,100.92604656617642,1487.1596905750555,1850.5460024870551,88.31413490500262,26.62982068246282,46.34120094531078,4.387599647220418,0.0767147647497651,19.512623891330488,794.8879132171313,21.08134425899595,8.247486606309492,60.82074619536908,36.62654903404511,35.351752482578014,0.06427227652899138,0.0,2.5052561434298056e-07,0.0
8.0,Astoria Park,"11102, 11105","0.9616356086110328, 0.0008690829697907579",71391.54095805157,29755.12120603001,4737.547700303645,2660.2682384837526,1768.0347923420302,12947.558920639636,13.104769925359337,17019.20201555028,0.1800112233361387,4.281649830412398,5.010437710109412,15994.430971607511,15.198944998902594,3.199921436647029,68.25092032106375,0.5298204266217799,0.509483726537617,0.3598316499579186,1.7891358031173152,5.640336700084163,3.8115712670594255,4.558742986352458,39.12008969668476,937.0202020050498,1258.0213243386638,53.02132433866365,27.25260382148456,45.48984285829333,8.27309764827466,0.0799438833193062,15.85491582872914,494.3052747429744,24.868630760491435,7.688799103033152,62.58263749899334,36.79160493706784,34.30157126705942,83.12375292540602,0.0,2.2100707588263917e-05,0.0
9.0,Auburndale,"11365, 11358, 11361, 11364","0.4778161055800684, 0.49923530334224037, 0.004280511823407803, 0.01866807925429078",68485.30931274197,40834.25662567437,4466.706818073071,3756.1886853465408,1640.9396308173025,14443.364560300066,8.86302548184462,19283.59272436935,0.1269018757077978,7.34473972491141,6.495644265796672,18734.762982383523,54.93167925025629,13.925933533888957,19.754291789406057,4.515797121459497,0.0,0.1765782011951189,0.0880789818728851,3.362256005301984,2.434316064709844,7.383546772972887,319.70961622750104,1372.185524251161,2009.178882006692,122.41239972717608,18.34538000673028,28.419802193284436,4.55995153293704,0.317647220848141,45.7528827180387,925.7029976897526,20.06905443963048,9.455983233076196,19.318094938958808,42.7165583291086,42.81921702844711,3.100953077914228,0.0,1.0494983532247344e-05,0.0
24.0,Bloomingdale,"10025, 10024, 10026","0.8126190654516018, 0.18707911762540505, 0.0001718154410288442",98205.92305640264,87922.72784590028,11489.736525630477,5119.269004745374,1690.569745016096,39682.81382914703,11.09871694610682,47066.72897061353,0.1135286704776313,2.1297476741771644,1.559727027847442,45770.02976656213,6.857420877663273,4.940304563706386,59.08690817171715,1.2110533242667243,0.0,2.452818832728761,2.281679773553714,12.158526012388586,10.35641473621972,5.376387109656673,230.2330154221929,1653.3889921092805,1441.2074527345126,104.0569793178806,21.93143639508093,57.1552949548046,8.697803501439665,0.078597544166943,9.46940552654369,4852.666953160357,18.51242807472873,3.866240618187317,74.01529798132272,29.792785296299986,41.69079026878203,12.276017270136432,0.0,7.454436403650761e-06,0.0
10.0,Baisley Park,"11435, 11436, 11433, 11434","0.027700347958766074, 0.496623312113078, 7.724057387124193e-06, 0.4756686158707662",66706.2517020112,53828.87710289805,5150.791250958519,4144.48632638936,1271.674943387318,17879.96788262534,14.45593420777788,25439.40938283761,0.06374015198017,5.436275841990804,12.86756522709925,24531.99894938517,48.2306072060573,16.229833517899355,26.42552434530582,1.8700730311615228,0.0,1.3024575172491517,0.1919444967149617,3.193497992526656,1.8452149868433927,7.074900861689393,250.8528134440651,1118.8551644064096,1364.0317297746956,91.90453042976326,10.522363507974582,2.0484557969649693,76.05315749737582,0.0176056555610898,5.226317714099347,1161.9950263767305,17.807830480656236,5.705000657595598,27.28737314435496,46.76764942440065,38.39899350629438,8.095799031084603,0.0,3.528342044143752e-05,0.0
11.0,Bath Beach,"11209, 11214, 11228","0.0009950022466914275, 0.7218959944364094, 0.27655143939654336",59404.816366794745,85145.02725639418,13467.65944242326,10518.2885433598,1436.186628426857,29235.34336336746,21.886001046627012,40328.14059260221,0.123781145400583,9.538942432294844,7.894607322392988,39340.317388486284,30.582363065333976,10.031030594618016,45.95410421628459,0.644567259877896,0.0349429858581588,0.5270758782923,0.621693071810608,7.52318642452765,3.581104618183635,5.633765816479929,571.8487830076999,3616.137004620551,4502.277705658504,138.09251962767448,17.050818140488367,42.02601145771768,1.4130315242782527,0.0715738709336509,36.88857176335731,1408.5546039786448,27.68918627637601,10.00258746371582,39.87174933398487,44.49776326247042,39.81111301693793,6.368555231698771,0.0,1.68461363732075e-05,0.0
12.0,Battery Park,10004,0.9961964354662498,190223.0,3335.0,44.0,26.0,3324.0,1776.9999999999998,0.0,2388.0,0.0,0.96,1.26,2384.0,6.04,0.42,48.66,1.72,0.21,0.7100000000000001,0.21,29.78,12.25,3.6,30.0,53.0,59.0,0.0,3.24,59.28,3.96,0.0,29.06,90.00000000000001,2.1,4.26,78.22,23.22,37.4,20.60724921171139,0.0,8.55440374206107e-06,0.0
13.0,Battery Park City,"10280, 10013, 10004, 10282","0.5251224058236855, 0.0003109212299520818, 0.0893918347303384, 0.3526376454424741",201678.2944791404,8236.502926887331,357.0317195326129,253.07930769296908,3397.0778949489595,3823.600673389412,1.875925553086424,5140.851618715953,0.0001098985728596,0.2027226702054947,1.9976734448567768,5082.718695872096,7.098821376120887,1.7090370471936047,44.127294874615096,2.0784219504040617,0.7579143655605844,3.54796346978179,2.6096753434240285,30.59724144388187,6.414851525704656,2.7762809401658304,67.41014060957612,2.643160456198901,124.05023195372102,19.30589465017358,9.705926916876018,66.3854402405876,2.1337827745130507,0.0003785395287386,17.8219460918862,341.5266822768355,6.915298080456122,2.530209873737439,74.8500252547173,26.19930388669748,38.05911147221875,6.356840718436231,0.0,9.494487851031268e-06,0.0
18.0,Bedford Park,"10468, 10467, 10458","0.2112165094412282, 0.007661280562198465, 0.7811222099965744",35929.81930551582,84432.21759020785,27084.03194653923,12024.637785789788,1269.6188317861422,27420.451266707205,45.61062753071107,35576.93868671001,0.1309639639813874,5.7783362763792105,7.203304033628289,34095.8191408058,16.665122395357393,18.4986023904619,45.10868007948816,3.658545571208861,0.0,0.8299837929793975,0.5666800072507449,10.321865859198216,3.953327647800751,14.186929972850605,508.2595226220506,4324.953551503823,3891.3052701427455,178.71044991608392,71.8728483436105,6.995685514023008,16.58084903233072,0.1734642738559321,2.805068666805466,1017.1718892230068,46.28677716099938,10.544699400872355,72.50999477171302,41.18318703784814,29.601763999077807,3.622120275948768,0.0,5.391531969143491e-06,0.0
