LocationID,Zone,ZCTA_IDs,intersection_shares,medincome,total_pop1,fpl_100,fpl_100to150,median_rent,total_hholds1,hholds_snap,over16total_industry1,ag_industry,construct_industry,transpo_and_utilities_industry,total_commute1,drove_commute,pubtrans_bus_commute,pubtrans_subway_commute,pubtrans_railroad_commute,pubtrans_ferry_commute,taxi_commute,bicycle_commute,walked_commute,workhome_commute,unemployed,under19_noinsurance,age19_34_noinsurance,age35_64_noinsurance,age65plus_noinsurance,hisplat_raceethnic,nonhispLat_white_raceethnic,nonhispLat_black_raceethnic,nonhispLat_amerindian_raceethnic,nonhispLat_asian_raceethnic,age65_plus,fpl_150,not_insured,no_vehicles,time_to_work,median_age
152.0,Manhattanville,"10024, 10031, 10030, 10027","3.192790935173802e-06, 0.3968794601559903, 0.0001271980903281426, 0.5982784522401153",52588.87924576642,62942.94790631327,14068.781617740899,5623.213957015476,1315.5471529472306,23118.782897483303,17.10749950872847,30970.08286192447,0.04159898114105502,2.756758741864681,3.128177047656612,30227.313231955646,8.251855269612435,7.3820779690328475,58.99460199915679,1.5577250585847076,0.055380045249201815,0.7456859826931032,1.8740243529593825,12.122875775235777,8.36094733106861,6.647440892195879,47.35097925864255,2428.3722464214316,2208.757564220972,100.34962012412845,35.716481319703306,23.576069881454647,29.945594223133536,0.18569539282567085,7.341184479022709,1108.6662397074413,31.372833908578894,7.7127445704393285,77.63338519330985,32.45859828127658,32.38609573556816
138.0,LaGuardia Airport,"11369, 11370, 11368","0.007755181901343892, 0.017785008420711124, 1.5673057468550396e-06",60819.55779867141,31567.559529225717,3397.8210473650465,2796.93016887972,1658.269959182573,8401.29465680488,11.728239988398057,12550.198661267696,0.012142823338233561,9.011402806053658,9.449497817788016,11291.156435014247,37.789646785903265,12.738085187029386,39.872916054842186,0.6793512432264199,0.0,0.6557047498202697,0.7372969335138164,4.035314399196641,2.932529575697389,5.373659158883479,118.52537174266661,886.0140028544376,1256.7728667788508,45.603562093741196,45.12484406460647,19.720297446748788,13.98898906192216,0.17695121600172317,19.764735009660203,493.85898404650334,19.620407637301543,7.306184350370607,35.78383212435519,37.00570374148881,37.99276722169295
143.0,Lincoln Square West,"10069, 10023, 10019, 10024","0.26963358930401354, 0.6058730042675811, 0.07311806750325302, 0.00025499487933913447",130368.65263990668,59066.613370090396,4762.806662068464,2234.93638009955,,32473.655480399204,5.696763847516435,34151.07247160951,0.12375753531510346,0.8940215631164041,1.2873169974708685,33515.22021400866,8.523480298654448,4.421226365265032,44.89472875708579,1.8626036849995584,0.027768867060009285,4.638216573624521,2.64768460768342,19.7061982603137,9.970073924680472,4.107790660948158,119.33340363541151,621.5509534410892,568.4946235136202,212.35223905164236,11.081822981013675,69.913869702978,4.500717068631382,0.10965556396383826,11.826469927010258,4013.4084007421334,11.996093201636779,2.5837119577547756,72.03483554896681,,42.64565323292619
144.0,Little Italy/NoLiTa,"10012, 10002, 10013","0.4269481903848218, 0.0015836986258058702, 0.5714681109893798",110329.07831949947,26945.394164495803,2802.221875623594,1340.2792536040192,1904.5974962198225,12179.44876289934,10.79629526284159,15617.715503586742,0.10165731565682345,0.7753373246175389,1.2053877897783958,15291.948566542938,5.373743372409689,1.5239379316463102,44.45839790478036,2.1096945578101858,0.11914901264114118,3.3139047143587166,3.3424528426131506,28.441651992832096,9.977286050959584,3.63865981684105,125.95149947483169,400.56890844965363,571.1981472684445,46.48719074954927,7.14990126416812,59.42373487527445,3.0624796890728585,0.19500939171818507,26.480987840135377,1093.4962475733914,15.168277166739045,4.270530109735945,76.70924744513398,22.580187228963435,36.502541723356906
145.0,Long Island City/Hunters Point,"11109, 11101","0.05139957810222997, 0.9483745289591183",76450.76295727417,31106.372014094326,5164.3730373886465,3199.050191918013,1845.6862754179683,13783.613175091883,16.984501054197537,17502.466729227104,0.0,2.4727386799813664,5.483261644387106,16455.54849285604,12.403568460725921,2.3917955638969475,70.61438555640119,1.7158068433695217,0.6656249662116174,0.14449997296929393,1.470818176903508,5.942318528302686,3.73048869349672,7.260420692292801,54.43750337883826,468.6352474843234,660.3625398702916,0.0,25.027728427675623,33.28519158884953,13.42714852529289,0.0,24.609317825504327,400.2772950890387,26.701626371808334,3.7985455233508882,70.26751173899457,,33.993863673223686
146.0,Long Island City/Queens Plaza,"11101, 11106","0.7543422767496001, 0.2456577232504082",73597.8593166512,33144.66709424163,5083.246858241296,3326.627263131271,1784.5926517157068,14745.676358586968,16.178414269623133,18881.029394081444,0.005625133125368866,2.960948882219038,5.544062832813423,17829.529500581742,13.02095101222494,2.5871916934491193,69.55466560087682,1.511870074361352,0.5418722043672538,0.28062832813422167,1.548751863755164,6.340320554084816,3.737187433437316,6.776862619340696,65.96900959446928,638.785197167187,813.2534612595905,36.84462197116607,25.57719595346092,35.450057510159354,11.661517570188007,0.030938232189528764,23.557164003372396,524.6591055391622,25.560280083972682,4.586268371300903,67.69743769732737,33.10846964977659,34.506261981283195
147.0,Longwood,"10459, 10456, 10455","0.5928067921874315, 0.019536813421162078, 0.38765639439139044",28989.39697351726,48110.30138502061,16779.432768242044,7976.855006896794,1028.426941818613,16562.58234295806,47.2237654461151,18373.144436583007,0.07577900337103816,5.141121084830158,7.223272693565244,17851.58107908437,20.03366104624939,13.714626962585886,51.18768067443562,1.3007858580330036,0.0,0.974272043549795,0.5518870688569752,8.345982675826345,3.3657168232664025,13.047365656111166,340.04096197651785,2212.656840575129,1926.104031726034,120.47873637528205,69.44240677203872,1.6719292092307665,27.094080206302223,0.21349389588312426,0.6811326167408636,357.4762074300381,51.630510614867475,9.57459208261653,70.56350756909895,41.76068615655275,31.692340159731827
148.0,Lower East Side,"10003, 10012, 10009, 10002, 10038, 10013","0.00016711749074954218, 2.08843504763166e-05, 0.00039816212014759774, 0.9992813170174736, 1.4996458336926017e-08, 0.00013250402468468879",37004.527824254845,74468.79529427794,20194.020349174974,10793.012437332738,980.440171382134,33455.712212958926,34.39991727219106,33428.314588739515,0.17996383776785593,2.1096091718538457,4.5290095592861785,32707.293108578717,8.948142557468469,5.990894448910458,45.761491094527074,1.0600664352792186,0.2898771444444578,1.24052353619298,4.930059511599775,25.11852253264739,5.8704246966515985,6.628866559306935,212.92440416686625,1371.9254231866935,2339.3606970255955,177.9410933520273,26.24595136908,22.026868737357045,7.439643888656178,0.6097493208226111,41.5674635895421,1222.1590333981671,41.61081894438792,5.509449510286614,83.47797371995988,30.388588535180237,44.2959003556114
153.0,Marble Hill,10463,0.9962768963903966,58408.0,71132.0,11473.0,5533.0,1364.0,28752.0,20.73,32810.0,0.16,3.39,4.17,31779.0,29.3,11.58,40.5,4.91,0.01,1.17,0.56,6.45,4.17,6.89,308.0,1277.0,1917.0,154.0,50.17,31.16,11.97,0.16,3.78,2878.0,23.91,5.14,49.09,43.44,40.4
154.0,Marine Park/Floyd Bennett Field,"11229, 11234, 11235","0.03681674174146538, 0.9475509243341561, 0.0013616449100322748",85064.64884261157,93169.55160811747,7166.222480649961,6241.229571750196,1503.3552604375325,31711.391930993035,11.340185895813702,43613.05016377326,0.12826305134490557,5.179329135624453,8.273875314076246,42782.758312382466,48.57023889741169,16.543364290984226,26.800930291717613,0.3335323224987418,0.0033336768576619517,0.35457366729904205,0.4289022911571185,3.2127824016668707,3.0503364558846076,5.948544180471989,410.7224110041534,1894.7296274045377,2374.443755120971,205.88565847712175,11.08633708478875,37.97498015056792,41.64030737037228,0.12828642142032673,7.7172570714328215,2700.2686876835314,14.422066502183196,5.250866062194408,24.45597650503712,46.696495180100804,40.70742344005637
155.0,Marine Park/Mill Basin,"11229, 11234","0.019781785625011154, 0.970838603256078",85430.38317972067,93348.76840842419,7092.209060960381,6221.09713859632,1505.6167994938878,31725.7662590267,11.18739794387383,43713.45930914234,0.12911074607980888,5.159741437028242,8.281285311582126,42883.2992434367,48.78843827918223,16.691534951421943,26.53598406073347,0.3317785078403823,0.0017785078403822656,0.35248991097653515,0.41995964390614066,3.151358520493188,3.025788363685543,5.949466447647886,409.405021193902,1892.1697795652665,2368.962036874667,207.34598770844448,11.09017785078404,37.60992963079951,42.27217030593646,0.12911074607980888,7.467269372315595,2705.597371774624,14.277438299967692,5.229919287812282,24.215434081972756,46.72852041122524,40.70177850784039
156.0,Mariners Harbor,"10303, 10314, 10302","0.8903964422970262, 0.09736195573070443, 0.0002509412391433869",73621.65381435612,43856.16720275736,6755.133437016784,2682.841770517882,1182.3990246312756,14232.442177821878,18.032909827678804,19155.186898245465,0.02909451559393977,6.394108857153996,8.64632152907792,18893.159128345098,60.35793562418469,28.201691066578743,2.18231763440275,0.14360047098761203,1.5927217268964389,0.598595214063203,0.14415236211252214,4.015801074740939,1.7425133337927698,4.50073243616857,173.49994191985468,793.7990079813319,1024.1889966658428,69.00468413515082,33.062136308996095,30.051706651438163,24.745425757362405,0.04000273120001553,10.074620877429089,891.3797354054204,25.377067715804518,5.42214629910335,22.64269787383497,43.46599625842118,34.69509435766829
